item_id;pedido_id;produto_id;quantidade;preco_unitario
2153;885;5;1;1500.0
2154;885;7;2;400.0
2155;885;2;2;120.0
2156;885;6;2;350.0
2157;886;6;2;350.0
2158;886;3;1;200.0
2159;887;7;2;400.0
2160;887;2;2;120.0
2161;887;3;2;200.0
2162;888;5;1;1500.0
2163;888;4;1;1200.0
2164;888;3;1;200.0
2165;889;4;1;1200.0
2166;889;7;2;400.0
2167;889;3;1;200.0
2168;890;4;1;1200.0
2169;890;3;2;200.0
2170;891;6;2;350.0
2171;891;2;1;120.0
2172;891;4;1;1200.0
2173;891;5;2;1500.0
2174;892;5;1;1500.0
2175;892;2;2;120.0
2176;892;4;2;1200.0
2177;893;4;2;1200.0
2178;893;7;2;400.0
2179;893;6;2;350.0
2180;894;3;2;200.0
2181;895;3;1;200.0
2182;895;6;2;350.0
2183;896;4;1;1200.0
2184;896;2;1;120.0
2185;896;5;2;1500.0
2186;896;6;1;350.0
2187;897;6;1;350.0
2188;898;1;1;4500.0
2189;898;6;1;350.0
2190;898;3;1;200.0
2191;898;5;2;1500.0
2192;899;2;2;120.0
2193;899;5;1;1500.0
2194;900;7;2;400.0
2195;900;2;2;120.0
2196;900;3;1;200.0
2197;901;1;1;4500.0
2198;901;7;1;400.0
2199;902;7;2;400.0
2200;902;4;2;1200.0
2201;902;1;1;4500.0
2202;902;2;1;120.0
2203;903;1;1;4500.0
2204;903;3;2;200.0
2205;904;2;1;120.0
2206;904;6;1;350.0
2207;904;3;2;200.0
2208;904;1;1;4500.0
2209;905;6;1;350.0
2210;906;6;2;350.0
2211;907;7;2;400.0
2212;907;5;2;1500.0
2213;908;5;2;1500.0
2214;908;6;2;350.0
2215;908;1;1;4500.0
2216;908;3;1;200.0
2217;909;6;2;350.0
2218;909;5;2;1500.0
2219;909;4;2;1200.0
2220;910;2;2;120.0
2221;911;4;1;1200.0
2222;911;3;2;200.0
2223;911;5;1;1500.0
2224;912;6;2;350.0
2225;912;4;1;1200.0
2226;912;3;1;200.0
2227;912;1;2;4500.0
2228;913;4;2;1200.0
2229;913;3;1;200.0
2230;914;3;1;200.0
2231;914;2;1;120.0
2232;914;1;1;4500.0
2233;915;5;2;1500.0
2234;915;2;2;120.0
2235;915;1;1;4500.0
2236;915;6;1;350.0
2237;916;3;1;200.0
2238;916;4;1;1200.0
2239;916;7;2;400.0
2240;916;5;2;1500.0
2241;917;3;1;200.0
2242;918;5;2;1500.0
2243;918;4;2;1200.0
2244;918;3;2;200.0
2245;918;2;1;120.0
2246;919;4;1;1200.0
2247;920;2;1;120.0
2248;920;1;1;4500.0
2249;920;7;2;400.0
2250;920;6;1;350.0
2251;921;4;2;1200.0
2252;922;6;2;350.0
2253;922;5;1;1500.0
2254;923;4;2;1200.0
2255;923;1;2;4500.0
2256;923;3;2;200.0
2257;923;6;2;350.0
2258;924;5;1;1500.0
2259;924;6;2;350.0
2260;924;2;1;120.0
2261;925;5;2;1500.0
2262;925;7;2;400.0
2263;925;3;1;200.0
2264;926;6;1;350.0
2265;926;7;2;400.0
2266;926;2;1;120.0
2267;927;4;2;1200.0
2268;927;2;1;120.0
2269;927;6;1;350.0
2270;928;6;1;350.0
2271;928;2;2;120.0
2272;928;7;2;400.0
2273;929;1;2;4500.0
2274;930;1;1;4500.0
2275;930;3;2;200.0
2276;931;2;2;120.0
2277;932;7;2;400.0
2278;932;4;2;1200.0
2279;932;5;2;1500.0
2280;933;5;1;1500.0
2281;933;7;1;400.0
2282;933;2;1;120.0
2283;934;3;2;200.0
2284;934;2;1;120.0
2285;935;7;2;400.0
2286;935;5;2;1500.0
2287;936;7;2;400.0
2288;936;6;1;350.0
2289;936;5;1;1500.0
2290;937;7;1;400.0
2291;938;1;1;4500.0
2292;938;5;1;1500.0
2293;939;4;2;1200.0
2294;939;1;1;4500.0
2295;940;2;2;120.0
2296;941;6;1;350.0
2297;941;4;1;1200.0
2298;941;3;2;200.0
2299;941;5;2;1500.0
2300;942;6;2;350.0
2301;942;4;1;1200.0
2302;942;3;1;200.0
2303;942;5;1;1500.0
2304;943;6;2;350.0
2305;943;2;2;120.0
2306;943;4;2;1200.0
2307;944;5;2;1500.0
2308;945;2;2;120.0
2309;945;1;2;4500.0
2310;945;3;2;200.0
2311;946;5;1;1500.0
2312;946;7;2;400.0
2313;947;2;1;120.0
2314;947;6;2;350.0
2315;947;1;2;4500.0
2316;948;1;2;4500.0
2317;948;5;2;1500.0
2318;949;3;2;200.0
2319;950;5;2;1500.0
2320;951;6;2;350.0
2321;952;4;1;1200.0
2322;952;1;1;4500.0
2323;952;3;2;200.0
2324;952;5;2;1500.0
2325;953;2;1;120.0
2326;953;4;2;1200.0
2327;953;5;1;1500.0
2328;953;1;1;4500.0
2329;954;7;1;400.0
2330;954;2;2;120.0
2331;955;1;2;4500.0
2332;956;3;1;200.0
2333;957;7;1;400.0
2334;957;2;2;120.0
2335;957;5;2;1500.0
2336;958;5;2;1500.0
2337;958;6;1;350.0
2338;959;4;1;1200.0
2339;959;6;1;350.0
2340;959;1;2;4500.0
2341;959;5;1;1500.0
2342;960;4;2;1200.0
2343;960;1;1;4500.0
2344;961;2;2;120.0
2345;961;6;2;350.0
2346;961;1;1;4500.0
2347;961;3;2;200.0
2348;962;5;1;1500.0
2349;962;6;1;350.0
2350;962;1;1;4500.0
2351;962;4;1;1200.0
2352;963;2;2;120.0
2353;964;7;1;400.0
2354;965;2;2;120.0
2355;966;1;1;4500.0
2356;966;6;1;350.0
2357;966;2;2;120.0
2358;966;3;1;200.0
2359;967;6;1;350.0
2360;967;3;2;200.0
2361;967;2;2;120.0
2362;967;7;1;400.0
2363;968;3;1;200.0
2364;968;2;2;120.0
2365;969;6;1;350.0
2366;969;4;2;1200.0
2367;969;3;2;200.0
2368;970;3;2;200.0
2369;970;6;1;350.0
2370;970;5;1;1500.0
2371;971;2;2;120.0
2372;971;5;2;1500.0
2373;971;6;2;350.0
2374;971;7;1;400.0
2375;972;6;2;350.0
2376;972;5;1;1500.0
2377;972;7;1;400.0
2378;973;2;1;120.0
2379;973;4;1;1200.0
2380;973;3;1;200.0
2381;974;2;2;120.0
2382;974;4;2;1200.0
2383;974;5;1;1500.0
2384;974;3;2;200.0
2385;975;6;2;350.0
2386;976;2;2;120.0
2387;977;3;2;200.0
2388;977;7;2;400.0
2389;977;1;1;4500.0
2390;977;2;2;120.0
2391;978;7;2;400.0
2392;978;1;2;4500.0
2393;979;6;2;350.0
2394;979;4;2;1200.0
2395;979;7;2;400.0
2396;979;2;2;120.0
2397;980;3;2;200.0
2398;980;1;2;4500.0
2399;980;2;2;120.0
2400;980;6;2;350.0
2401;981;2;1;120.0
2402;982;5;1;1500.0
2403;982;6;1;350.0
2404;982;7;1;400.0
2405;983;7;2;400.0
2406;983;1;1;4500.0
2407;983;6;2;350.0
2408;984;4;1;1200.0
2409;984;2;1;120.0
2410;984;7;1;400.0
2411;984;1;2;4500.0
2412;985;1;1;4500.0
2413;985;2;2;120.0
2414;985;6;1;350.0
2415;986;2;2;120.0
2416;986;6;1;350.0
2417;987;2;2;120.0
2418;987;3;1;200.0
2419;987;1;2;4500.0
2420;987;4;2;1200.0
2421;988;6;1;350.0
2422;988;2;2;120.0
2423;988;1;1;4500.0
2424;988;4;2;1200.0
2425;989;3;2;200.0
2426;989;6;1;350.0
2427;989;4;2;1200.0
2428;990;6;1;350.0
2429;990;7;1;400.0
2430;990;5;1;1500.0
2431;990;1;2;4500.0
2432;991;3;2;200.0
2433;991;5;1;1500.0
2434;991;1;1;4500.0
2435;992;4;1;1200.0
2436;992;2;1;120.0
2437;993;4;2;1200.0
2438;993;1;1;4500.0
2439;993;3;2;200.0
2440;994;3;2;200.0
2441;994;7;2;400.0
2442;995;3;2;200.0
2443;996;2;1;120.0
2444;996;4;2;1200.0
2445;997;3;1;200.0
2446;998;7;1;400.0
2447;998;1;2;4500.0
2448;998;2;2;120.0
2449;998;3;1;200.0
2450;999;6;1;350.0
2451;999;7;2;400.0
2452;999;4;2;1200.0
2453;999;5;2;1500.0
2454;1000;5;2;1500.0
2455;1001;7;2;400.0
2456;1001;4;1;1200.0
2457;1001;3;1;200.0
2458;1002;5;1;1500.0
2459;1002;4;2;1200.0
2460;1002;1;2;4500.0
2461;1002;2;1;120.0
2462;1003;4;1;1200.0
2463;1003;1;1;4500.0
2464;1003;7;2;400.0
2465;1003;3;2;200.0
2466;1004;1;2;4500.0
2467;1004;5;2;1500.0
2468;1004;3;2;200.0
2469;1005;7;2;400.0
2470;1005;1;1;4500.0
2471;1005;5;2;1500.0
2472;1006;4;2;1200.0
2473;1006;1;2;4500.0
2474;1006;7;1;400.0
2475;1007;3;1;200.0
2476;1008;2;1;120.0
2477;1008;7;1;400.0
2478;1008;1;2;4500.0
2479;1008;5;2;1500.0
2480;1009;3;1;200.0
2481;1009;4;2;1200.0
2482;1009;5;1;1500.0
2483;1010;3;2;200.0
2484;1011;2;1;120.0
2485;1012;5;2;1500.0
2486;1012;6;2;350.0
2487;1012;1;2;4500.0
2488;1012;3;1;200.0
2489;1013;6;1;350.0
2490;1013;3;2;200.0
2491;1014;7;1;400.0
2492;1015;3;1;200.0
2493;1015;5;1;1500.0
2494;1015;6;2;350.0
2495;1016;2;2;120.0
2496;1016;4;1;1200.0
2497;1016;3;2;200.0
2498;1016;7;1;400.0
2499;1017;3;1;200.0
2500;1017;1;1;4500.0
2501;1017;4;2;1200.0
2502;1018;3;2;200.0
2503;1018;7;2;400.0
2504;1019;2;1;120.0
2505;1020;6;2;350.0
2506;1021;1;2;4500.0
2507;1021;5;2;1500.0
2508;1022;6;2;350.0
2509;1022;5;1;1500.0
2510;1022;3;2;200.0
2511;1022;4;2;1200.0
2512;1023;3;2;200.0
2513;1023;4;2;1200.0
2514;1023;2;1;120.0
2515;1024;6;2;350.0
2516;1024;4;2;1200.0
2517;1025;6;1;350.0
2518;1026;5;2;1500.0
2519;1026;3;2;200.0
2520;1026;1;2;4500.0
2521;1026;2;2;120.0
2522;1027;6;1;350.0
2523;1027;4;2;1200.0
2524;1027;1;2;4500.0
2525;1027;2;2;120.0
2526;1028;7;2;400.0
2527;1029;2;2;120.0
2528;1029;4;1;1200.0
2529;1029;5;1;1500.0
2530;1029;7;2;400.0
2531;1030;2;2;120.0
2532;1030;1;1;4500.0
2533;1031;7;2;400.0
2534;1031;6;2;350.0
2535;1032;7;2;400.0
2536;1032;2;2;120.0
2537;1032;4;2;1200.0
2538;1033;6;2;350.0
2539;1034;2;2;120.0
2540;1034;4;2;1200.0
2541;1034;6;1;350.0
2542;1034;5;1;1500.0
2543;1035;3;2;200.0
2544;1035;1;1;4500.0
2545;1035;5;1;1500.0
2546;1035;7;2;400.0
2547;1036;4;1;1200.0
2548;1036;7;1;400.0
2549;1036;2;1;120.0
2550;1036;1;2;4500.0
2551;1037;3;1;200.0
2552;1038;5;2;1500.0
2553;1038;6;1;350.0
2554;1039;1;2;4500.0
2555;1039;6;1;350.0
2556;1039;5;1;1500.0
2557;1040;3;2;200.0
2558;1040;6;1;350.0
2559;1040;2;2;120.0
2560;1040;5;1;1500.0
2561;1041;1;2;4500.0
2562;1041;7;2;400.0
2563;1041;2;1;120.0
2564;1042;2;2;120.0
2565;1042;7;1;400.0
2566;1042;4;1;1200.0
2567;1042;1;2;4500.0
2568;1043;1;1;4500.0
2569;1044;7;1;400.0
2570;1044;5;2;1500.0
2571;1044;4;2;1200.0
2572;1044;6;1;350.0
2573;1045;4;2;1200.0
2574;1046;3;2;200.0
2575;1047;3;2;200.0
2576;1048;4;2;1200.0
2577;1048;1;1;4500.0
2578;1048;6;1;350.0
2579;1048;2;2;120.0
2580;1049;6;2;350.0
2581;1049;3;1;200.0
2582;1049;2;2;120.0
2583;1049;5;1;1500.0
2584;1050;6;2;350.0
2585;1050;7;2;400.0
2586;1050;1;1;4500.0
2587;1051;3;2;200.0
2588;1051;7;2;400.0
2589;1051;4;2;1200.0
2590;1052;5;1;1500.0
2591;1052;1;2;4500.0
2592;1052;2;1;120.0
2593;1053;3;2;200.0
2594;1053;5;2;1500.0
2595;1054;6;2;350.0
2596;1054;2;2;120.0
2597;1054;5;2;1500.0
2598;1055;2;1;120.0
2599;1055;6;2;350.0
2600;1055;7;2;400.0
2601;1056;6;1;350.0
2602;1056;2;2;120.0
2603;1056;1;1;4500.0
2604;1057;3;2;200.0
2605;1058;4;1;1200.0
2606;1058;5;2;1500.0
2607;1058;2;2;120.0
2608;1058;3;2;200.0
2609;1059;6;1;350.0
2610;1059;2;2;120.0
2611;1059;5;2;1500.0
2612;1059;4;1;1200.0
2613;1060;3;1;200.0
2614;1061;2;2;120.0
2615;1061;7;1;400.0
2616;1061;6;1;350.0
2617;1062;4;1;1200.0
2618;1062;7;1;400.0
2619;1062;5;1;1500.0
2620;1063;6;1;350.0
2621;1063;1;2;4500.0
2622;1063;4;1;1200.0
2623;1064;5;1;1500.0
2624;1064;7;1;400.0
2625;1064;6;2;350.0
2626;1065;2;1;120.0
2627;1065;3;1;200.0
2628;1066;6;2;350.0
2629;1066;7;1;400.0
2630;1067;5;2;1500.0
2631;1068;1;1;4500.0
2632;1068;6;1;350.0
2633;1068;2;2;120.0
2634;1069;2;1;120.0
2635;1070;5;2;1500.0
2636;1070;7;2;400.0
2637;1071;5;1;1500.0
2638;1072;7;1;400.0
2639;1072;6;2;350.0
2640;1072;1;1;4500.0
2641;1073;1;1;4500.0
2642;1073;4;2;1200.0
2643;1073;2;2;120.0
2644;1073;7;1;400.0
2645;1074;7;2;400.0
2646;1074;1;1;4500.0
2647;1074;4;2;1200.0
2648;1074;2;2;120.0
2649;1075;4;2;1200.0
2650;1075;6;2;350.0
2651;1075;2;2;120.0
2652;1076;3;2;200.0
2653;1076;5;2;1500.0
2654;1076;2;2;120.0
2655;1077;1;2;4500.0
2656;1077;2;2;120.0
2657;1077;4;2;1200.0
2658;1077;7;1;400.0
2659;1078;1;2;4500.0
2660;1078;4;1;1200.0
2661;1079;3;1;200.0
2662;1079;6;1;350.0
2663;1079;5;1;1500.0
2664;1079;2;1;120.0
2665;1080;5;2;1500.0
2666;1080;3;1;200.0
2667;1080;6;2;350.0
2668;1081;5;1;1500.0
2669;1081;6;2;350.0
2670;1082;2;1;120.0
2671;1082;4;1;1200.0
2672;1083;3;2;200.0
2673;1083;5;2;1500.0
2674;1084;2;2;120.0
2675;1084;3;2;200.0
2676;1084;4;1;1200.0
2677;1085;3;2;200.0
2678;1085;6;2;350.0
2679;1085;7;2;400.0
2680;1086;5;2;1500.0
2681;1086;4;1;1200.0
2682;1086;6;2;350.0
2683;1086;1;2;4500.0
2684;1087;4;1;1200.0
2685;1087;3;1;200.0
2686;1088;6;2;350.0
2687;1088;7;2;400.0
2688;1089;1;2;4500.0
2689;1089;3;2;200.0
2690;1089;4;1;1200.0
2691;1090;5;2;1500.0
2692;1090;7;2;400.0
2693;1091;1;1;4500.0
2694;1092;3;2;200.0
2695;1092;6;2;350.0
2696;1093;7;2;400.0
2697;1094;2;1;120.0
2698;1094;3;1;200.0
2699;1094;5;1;1500.0
2700;1094;4;2;1200.0
2701;1095;5;2;1500.0
2702;1095;3;1;200.0
2703;1095;4;2;1200.0
2704;1096;6;2;350.0
2705;1096;1;2;4500.0
2706;1097;7;2;400.0
2707;1097;2;1;120.0
2708;1098;4;1;1200.0
2709;1099;5;2;1500.0
2710;1099;7;1;400.0
2711;1099;3;1;200.0
2712;1100;7;2;400.0
2713;1101;7;1;400.0
2714;1101;4;2;1200.0
2715;1101;2;2;120.0
2716;1102;4;2;1200.0
2717;1102;3;1;200.0
2718;1103;3;1;200.0
2719;1103;5;1;1500.0
2720;1103;1;2;4500.0
2721;1104;4;2;1200.0
2722;1104;7;1;400.0
2723;1104;1;2;4500.0
2724;1104;5;1;1500.0
2725;1105;7;2;400.0
2726;1105;5;2;1500.0
2727;1105;4;1;1200.0
2728;1106;5;1;1500.0
2729;1107;5;1;1500.0
2730;1108;5;2;1500.0
2731;1109;7;2;400.0
2732;1109;1;2;4500.0
2733;1110;4;1;1200.0
2734;1110;6;1;350.0
2735;1110;2;2;120.0
2736;1110;3;2;200.0
2737;1111;1;1;4500.0
2738;1111;4;2;1200.0
2739;1111;5;1;1500.0
2740;1111;3;1;200.0
2741;1112;3;1;200.0
2742;1112;4;2;1200.0
2743;1113;5;2;1500.0
2744;1113;6;2;350.0
2745;1114;7;2;400.0
2746;1114;5;1;1500.0
2747;1115;7;1;400.0
2748;1115;2;2;120.0
2749;1116;1;1;4500.0
2750;1116;7;1;400.0
2751;1117;1;1;4500.0
2752;1117;3;1;200.0
2753;1117;6;1;350.0
2754;1118;2;1;120.0
2755;1118;4;1;1200.0
2756;1118;3;2;200.0
2757;1119;2;2;120.0
2758;1120;7;2;400.0
2759;1121;4;1;1200.0
2760;1122;1;1;4500.0
2761;1122;4;1;1200.0
2762;1122;6;2;350.0
2763;1122;5;1;1500.0
2764;1123;2;1;120.0
2765;1124;7;1;400.0
2766;1124;2;2;120.0
2767;1125;6;1;350.0
2768;1125;3;1;200.0
2769;1125;4;1;1200.0
2770;1126;4;1;1200.0
2771;1126;3;2;200.0
2772;1126;5;1;1500.0
2773;1127;4;2;1200.0
2774;1128;7;2;400.0
2775;1128;1;1;4500.0
2776;1128;3;2;200.0
2777;1128;5;2;1500.0
2778;1129;6;2;350.0
2779;1129;1;2;4500.0
2780;1130;3;2;200.0
2781;1131;2;1;120.0
2782;1132;5;1;1500.0
2783;1132;1;1;4500.0
2784;1133;6;1;350.0
2785;1133;4;1;1200.0
2786;1134;7;2;400.0
2787;1134;6;2;350.0
2788;1135;7;1;400.0
2789;1135;2;1;120.0
2790;1135;4;1;1200.0
2791;1135;6;2;350.0
2792;1136;7;1;400.0
2793;1137;4;1;1200.0
2794;1138;4;2;1200.0
2795;1138;6;2;350.0
2796;1138;3;1;200.0
2797;1139;3;1;200.0
2798;1140;1;1;4500.0
2799;1140;6;2;350.0
2800;1140;2;1;120.0
2801;1140;4;1;1200.0
2802;1141;1;2;4500.0
2803;1142;1;1;4500.0
2804;1142;4;1;1200.0
2805;1143;4;1;1200.0
2806;1143;7;1;400.0
2807;1143;5;2;1500.0
2808;1143;6;2;350.0
2809;1144;3;1;200.0
2810;1144;2;2;120.0
2811;1144;7;2;400.0
2812;1144;5;1;1500.0
2813;1145;2;1;120.0
2814;1145;5;1;1500.0
2815;1146;6;1;350.0
2816;1146;1;2;4500.0
2817;1147;5;1;1500.0
2818;1147;1;2;4500.0
2819;1147;2;1;120.0
2820;1148;3;2;200.0
2821;1148;6;1;350.0
2822;1148;4;2;1200.0
2823;1149;3;2;200.0
2824;1149;6;1;350.0
2825;1149;2;1;120.0
2826;1149;1;1;4500.0
2827;1150;2;1;120.0
2828;1151;2;2;120.0
2829;1151;4;1;1200.0
2830;1152;4;2;1200.0
2831;1152;3;1;200.0
2832;1152;2;2;120.0
2833;1152;7;2;400.0
2834;1153;1;2;4500.0
2835;1153;6;1;350.0
2836;1153;3;2;200.0
2837;1153;5;2;1500.0
2838;1154;7;2;400.0
2839;1154;5;2;1500.0
2840;1154;4;1;1200.0
2841;1154;1;2;4500.0
2842;1155;6;1;350.0
2843;1155;1;1;4500.0
2844;1155;5;2;1500.0
2845;1155;2;1;120.0
2846;1156;5;2;1500.0
2847;1157;7;2;400.0
2848;1157;3;2;200.0
2849;1158;5;2;1500.0
2850;1158;1;1;4500.0
2851;1158;7;1;400.0
2852;1158;2;1;120.0
2853;1159;2;2;120.0
2854;1160;5;1;1500.0
2855;1160;7;2;400.0
2856;1161;6;1;350.0
2857;1161;5;2;1500.0
2858;1162;1;1;4500.0
2859;1162;6;1;350.0
2860;1163;5;2;1500.0
2861;1163;7;1;400.0
2862;1164;1;2;4500.0
2863;1164;4;2;1200.0
2864;1164;3;2;200.0
2865;1165;3;1;200.0
2866;1165;2;2;120.0
2867;1165;7;2;400.0
2868;1165;1;1;4500.0
2869;1166;1;2;4500.0
2870;1167;2;1;120.0
2871;1167;4;1;1200.0
2872;1168;7;1;400.0
2873;1168;2;1;120.0
2874;1168;4;2;1200.0
2875;1168;5;1;1500.0
2876;1169;3;2;200.0
2877;1169;2;1;120.0
2878;1170;2;1;120.0
2879;1170;4;2;1200.0
2880;1171;1;2;4500.0
2881;1171;6;1;350.0
2882;1171;7;2;400.0
2883;1172;6;2;350.0
2884;1172;4;1;1200.0
2885;1173;2;1;120.0
2886;1173;1;2;4500.0
2887;1173;3;2;200.0
2888;1173;5;1;1500.0
2889;1174;4;2;1200.0
2890;1174;5;1;1500.0
2891;1174;2;1;120.0
2892;1174;7;1;400.0
2893;1175;2;2;120.0
2894;1175;6;2;350.0
2895;1175;4;1;1200.0
2896;1176;7;2;400.0
2897;1177;3;2;200.0
2898;1177;6;2;350.0
2899;1177;5;2;1500.0
2900;1178;1;2;4500.0
2901;1178;7;1;400.0
2902;1178;6;2;350.0
2903;1179;5;2;1500.0
2904;1179;4;1;1200.0
2905;1180;5;2;1500.0
2906;1180;7;1;400.0
2907;1180;6;1;350.0
2908;1180;4;1;1200.0
2909;1181;1;1;4500.0
2910;1182;5;2;1500.0
2911;1182;6;2;350.0
2912;1182;7;1;400.0
2913;1183;6;1;350.0
2914;1183;4;2;1200.0
2915;1183;7;2;400.0
2916;1184;2;1;120.0
2917;1185;6;2;350.0
2918;1186;3;2;200.0
2919;1187;6;2;350.0
2920;1188;3;2;200.0
2921;1188;6;1;350.0
2922;1188;7;2;400.0
2923;1189;7;2;400.0
2924;1189;1;1;4500.0
2925;1189;3;1;200.0
2926;1189;4;2;1200.0
2927;1190;7;1;400.0
2928;1190;3;2;200.0
2929;1190;2;2;120.0
2930;1190;4;1;1200.0
2931;1191;7;1;400.0
2932;1191;3;2;200.0
2933;1191;1;2;4500.0
2934;1192;6;2;350.0
2935;1192;2;2;120.0
2936;1192;4;2;1200.0
2937;1192;7;2;400.0
2938;1193;3;1;200.0
2939;1193;2;1;120.0
2940;1193;6;1;350.0
2941;1193;7;2;400.0
2942;1194;7;1;400.0
2943;1194;5;2;1500.0
2944;1194;6;1;350.0
2945;1195;1;2;4500.0
2946;1195;7;2;400.0
2947;1196;6;2;350.0
2948;1196;3;2;200.0
2949;1197;4;2;1200.0
2950;1197;1;1;4500.0
2951;1198;2;1;120.0
2952;1198;4;1;1200.0
2953;1198;1;2;4500.0
2954;1199;4;1;1200.0
2955;1200;2;2;120.0
2956;1200;7;1;400.0
2957;1201;1;1;4500.0
2958;1201;3;1;200.0
2959;1202;7;2;400.0
2960;1202;4;1;1200.0
2961;1202;6;2;350.0
2962;1202;2;2;120.0
2963;1203;6;2;350.0
2964;1203;3;2;200.0
2965;1203;7;2;400.0
2966;1204;3;2;200.0
2967;1204;5;1;1500.0
2968;1205;3;1;200.0
2969;1205;6;1;350.0
2970;1206;7;2;400.0
2971;1207;1;2;4500.0
2972;1207;5;1;1500.0
2973;1207;2;2;120.0
2974;1208;5;2;1500.0
2975;1208;1;2;4500.0
2976;1208;4;2;1200.0
2977;1209;2;1;120.0
2978;1210;5;2;1500.0
2979;1210;6;1;350.0
2980;1210;1;1;4500.0
2981;1210;3;2;200.0
2982;1211;6;2;350.0
2983;1212;6;2;350.0
2984;1212;1;2;4500.0
2985;1212;5;1;1500.0
2986;1213;2;2;120.0
2987;1213;6;2;350.0
2988;1213;4;1;1200.0
2989;1213;3;2;200.0
2990;1214;7;2;400.0
2991;1214;5;1;1500.0
2992;1215;6;2;350.0
2993;1216;7;1;400.0
2994;1217;5;2;1500.0
2995;1218;6;1;350.0
2996;1218;2;1;120.0
2997;1219;1;2;4500.0
2998;1219;6;1;350.0
2999;1220;1;2;4500.0
3000;1220;7;2;400.0
3001;1220;4;2;1200.0
3002;1221;2;2;120.0
3003;1221;3;2;200.0
3004;1221;7;1;400.0
3005;1221;1;2;4500.0
3006;1222;4;2;1200.0
3007;1222;1;2;4500.0
3008;1222;2;1;120.0
3009;1223;3;1;200.0
3010;1223;6;2;350.0
3011;1224;7;1;400.0
3012;1224;1;1;4500.0
3013;1224;5;1;1500.0
3014;1224;3;2;200.0
3015;1225;2;1;120.0
3016;1226;1;2;4500.0
3017;1227;3;1;200.0
3018;1227;1;1;4500.0
3019;1227;5;1;1500.0
3020;1227;7;2;400.0
3021;1228;5;2;1500.0
3022;1228;2;1;120.0
3023;1229;5;1;1500.0
3024;1229;3;2;200.0
3025;1230;5;2;1500.0
3026;1230;2;1;120.0
3027;1231;5;1;1500.0
3028;1232;3;1;200.0
3029;1232;1;1;4500.0
3030;1232;7;1;400.0
3031;1233;2;2;120.0
3032;1233;5;2;1500.0
3033;1233;7;2;400.0
3034;1233;3;1;200.0
3035;1234;3;1;200.0
3036;1235;2;1;120.0
3037;1235;7;2;400.0
3038;1235;4;1;1200.0
3039;1236;1;1;4500.0
3040;1236;4;1;1200.0
3041;1236;5;2;1500.0
3042;1237;7;2;400.0
3043;1237;5;1;1500.0
3044;1237;2;2;120.0
3045;1237;3;1;200.0
3046;1238;6;2;350.0
3047;1238;4;2;1200.0
3048;1238;7;1;400.0
3049;1239;1;2;4500.0
3050;1239;4;2;1200.0
3051;1239;7;2;400.0
3052;1239;3;2;200.0
3053;1240;7;1;400.0
3054;1240;6;1;350.0
3055;1240;1;1;4500.0
3056;1241;5;1;1500.0
3057;1241;6;2;350.0
3058;1241;7;1;400.0
3059;1242;1;2;4500.0
3060;1243;2;2;120.0
3061;1243;3;1;200.0
3062;1243;5;2;1500.0
3063;1243;1;1;4500.0
3064;1244;1;1;4500.0
3065;1244;4;1;1200.0
3066;1245;1;2;4500.0
3067;1245;6;1;350.0
3068;1245;2;1;120.0
3069;1246;4;1;1200.0
3070;1247;3;1;200.0
3071;1248;6;1;350.0
3072;1248;3;2;200.0
3073;1249;3;1;200.0
3074;1249;4;1;1200.0
3075;1250;5;2;1500.0
3076;1250;2;2;120.0
3077;1251;2;2;120.0
3078;1251;6;1;350.0
3079;1251;3;2;200.0
3080;1252;4;2;1200.0
3081;1252;3;1;200.0
3082;1252;2;2;120.0
3083;1252;7;1;400.0
3084;1253;2;1;120.0
3085;1253;6;1;350.0
3086;1253;7;1;400.0
3087;1253;1;2;4500.0
3088;1254;2;2;120.0
3089;1255;6;2;350.0
3090;1255;3;2;200.0
3091;1256;3;1;200.0
3092;1256;5;1;1500.0
3093;1256;7;2;400.0
3094;1257;1;2;4500.0
3095;1257;5;1;1500.0
3096;1258;5;2;1500.0
3097;1258;1;2;4500.0
3098;1259;1;1;4500.0
3099;1260;7;2;400.0
3100;1261;1;1;4500.0
3101;1261;6;1;350.0
3102;1262;5;2;1500.0
3103;1262;3;1;200.0
3104;1262;4;1;1200.0
3105;1262;2;1;120.0
3106;1263;1;1;4500.0
3107;1263;5;2;1500.0
3108;1263;7;2;400.0
3109;1264;3;1;200.0
3110;1264;4;1;1200.0
3111;1265;4;1;1200.0
3112;1265;2;1;120.0
3113;1265;3;1;200.0
3114;1265;1;2;4500.0
3115;1266;1;2;4500.0
3116;1266;4;1;1200.0
3117;1266;7;1;400.0
3118;1266;2;2;120.0
3119;1267;1;1;4500.0
3120;1268;5;2;1500.0
3121;1268;7;2;400.0
3122;1268;1;1;4500.0
3123;1268;2;1;120.0
3124;1269;6;1;350.0
3125;1270;4;1;1200.0
3126;1271;7;2;400.0
3127;1272;7;1;400.0
3128;1273;5;1;1500.0
3129;1274;6;2;350.0
3130;1275;3;2;200.0
3131;1275;6;1;350.0
3132;1275;5;2;1500.0
3133;1275;4;2;1200.0
3134;1276;6;1;350.0
3135;1276;4;2;1200.0
3136;1276;7;2;400.0
3137;1277;2;1;120.0
3138;1277;3;2;200.0
3139;1278;2;2;120.0
3140;1278;3;2;200.0
3141;1278;1;1;4500.0
3142;1279;4;2;1200.0
