carrinho_id,cliente_id,data_criacao,valor_total,status
1332,370,2023-03-17,1672.83,finalizado
1333,370,2022-12-05,2126.7,finalizado
1334,370,2024-09-30,2529.78,finalizado
1335,371,2022-03-17,269.71,finalizado
1336,371,2023-02-28,1076.04,finalizado
1337,372,2024-02-20,2286.48,finalizado
1338,372,2024-09-30,1232.67,abandonado
1339,372,2022-07-17,819.53,abandonado
1340,372,2023-04-16,961.31,finalizado
1341,373,2022-02-12,2297.74,finalizado
1342,373,2022-02-08,2907.88,abandonado
1343,373,2022-11-14,2656.31,finalizado
1344,374,2023-03-13,2125.6,finalizado
1345,374,2022-12-06,3246.68,finalizado
1346,374,2024-07-06,591.79,abandonado
1347,374,2024-09-22,309.27,finalizado
1348,374,2022-11-25,2229.71,finalizado
1349,374,2022-04-02,1665.65,finalizado
1350,375,2024-06-27,2947.31,finalizado
1351,375,2022-04-07,2821.21,abandonado
1352,375,2023-07-29,3253.05,finalizado
1353,375,2023-05-28,1749.51,finalizado
1354,376,2023-02-01,3450.59,finalizado
1355,376,2023-11-30,3058.77,finalizado
1356,376,2022-04-12,1768.35,finalizado
1357,376,2024-06-16,325.74,finalizado
1358,377,2023-05-11,1070.85,finalizado
1359,377,2022-10-26,508.27,finalizado
1360,377,2024-12-19,1164.81,finalizado
1361,377,2022-06-03,2612.88,abandonado
1362,378,2024-02-18,538.34,finalizado
1363,378,2024-09-17,744.59,finalizado
1364,378,2023-10-24,2509.26,abandonado
1365,378,2024-04-18,3306.78,finalizado
1366,378,2024-04-18,1260.74,finalizado
1367,379,2023-05-03,2981.87,finalizado
1368,380,2023-04-09,2215.11,finalizado
1369,380,2023-05-03,1701.2,abandonado
1370,380,2023-03-31,1478.78,abandonado
1371,380,2022-01-29,605.81,finalizado
1372,381,2022-12-23,2320.37,abandonado
1373,381,2023-08-01,141.41,finalizado
1374,381,2022-04-07,3251.42,finalizado
1375,381,2022-02-22,498.63,finalizado
1376,381,2023-12-27,2273.33,finalizado
1377,381,2022-05-02,517.63,finalizado
1378,382,2023-05-15,2931.01,finalizado
1379,382,2024-06-10,538.04,finalizado
1380,382,2023-04-18,2346.6,finalizado
1381,382,2022-02-22,1375.55,abandonado
1382,382,2022-03-31,630.42,finalizado
1383,383,2024-07-17,1100.73,finalizado
1384,383,2024-06-28,2590.32,finalizado
1385,383,2023-02-28,2424.37,finalizado
1386,383,2024-05-18,1985.3,finalizado
1387,384,2022-06-15,1055.99,finalizado
1388,384,2022-11-27,405.89,finalizado
1389,384,2023-12-15,225.59,abandonado
1390,384,2024-02-08,2828.51,finalizado
1391,384,2024-12-19,1856.76,finalizado
1392,384,2023-09-04,2532.04,abandonado
1393,386,2023-06-25,992.62,finalizado
1394,386,2024-05-28,2467.93,abandonado
1395,386,2023-05-06,431.91,finalizado
1396,386,2023-03-06,458.0,finalizado
1397,386,2024-03-31,1857.22,abandonado
1398,386,2022-03-04,3163.59,finalizado
1399,386,2023-03-01,3306.64,finalizado
1400,387,2024-10-07,3495.24,abandonado
1401,387,2023-06-03,2317.55,finalizado
1402,387,2023-07-29,1672.8,finalizado
1403,387,2023-05-27,1283.79,finalizado
1404,387,2023-08-10,1282.77,abandonado
1405,387,2022-09-11,2244.53,abandonado
1406,388,2024-03-06,636.58,finalizado
1407,388,2022-02-20,3227.24,abandonado
1408,388,2022-02-21,557.02,finalizado
1409,388,2022-11-26,1255.53,finalizado
1410,388,2022-10-18,2309.92,abandonado
1411,388,2023-12-20,2885.77,finalizado
1412,389,2022-06-18,3258.66,finalizado
1413,389,2023-05-31,1560.92,abandonado
1414,389,2024-01-06,3424.55,finalizado
1415,389,2024-01-21,636.28,abandonado
1416,390,2023-01-04,808.8,finalizado
1417,390,2024-10-01,1392.19,abandonado
1418,390,2024-03-24,2490.21,abandonado
1419,390,2024-10-20,2055.16,finalizado
1420,391,2022-10-26,1908.83,finalizado
1421,391,2023-03-23,415.86,finalizado
1422,392,2023-06-06,2024.81,abandonado
1423,392,2023-09-14,545.29,abandonado
1424,392,2023-04-11,2985.83,finalizado
1425,392,2022-09-26,2785.0,abandonado
1426,392,2024-09-07,1794.25,abandonado
1427,392,2022-05-16,3173.28,abandonado
1428,392,2022-01-01,3350.11,abandonado
1429,393,2022-05-28,2520.84,abandonado
1430,394,2022-06-11,2410.69,abandonado
1431,395,2023-02-12,1292.03,finalizado
1432,395,2022-02-05,2555.69,finalizado
1433,395,2023-08-28,1671.03,abandonado
1434,395,2022-04-02,3478.63,abandonado
1435,396,2023-05-22,3274.93,abandonado
1436,396,2023-05-03,1204.18,abandonado
1437,396,2024-07-19,2056.01,finalizado
1438,396,2022-04-03,2724.15,finalizado
1439,396,2022-06-11,1569.88,abandonado
1440,396,2022-06-07,3029.07,finalizado
1441,396,2024-04-03,1228.68,finalizado
1442,397,2022-04-21,3399.46,finalizado
1443,398,2023-02-18,380.77,finalizado
1444,398,2023-07-26,176.99,abandonado
1445,398,2022-06-22,789.92,finalizado
1446,398,2023-04-20,3266.38,finalizado
1447,398,2024-10-27,1170.04,finalizado
1448,398,2023-06-10,912.99,abandonado
1449,398,2024-02-19,3113.81,abandonado
1450,399,2023-03-04,966.87,finalizado
1451,399,2022-02-17,2584.06,finalizado
1452,400,2022-09-09,747.56,finalizado
1453,400,2023-03-02,1226.04,finalizado
1454,400,2024-03-26,2544.84,abandonado
1455,402,2022-02-16,2570.41,abandonado
1456,402,2023-07-28,1417.6,finalizado
1457,402,2022-11-24,331.55,finalizado
1458,402,2023-12-30,2965.51,abandonado
1459,402,2022-06-25,1115.31,finalizado
1460,402,2022-01-17,130.39,abandonado
1461,404,2024-07-14,1785.79,finalizado
1462,404,2023-10-30,500.99,abandonado
1463,404,2024-11-20,1779.91,finalizado
1464,404,2022-06-27,3485.3,finalizado
1465,404,2024-07-26,3076.9,abandonado
1466,404,2022-10-24,1329.92,finalizado
1467,404,2024-06-27,1402.38,finalizado
1468,406,2023-11-04,529.27,finalizado
1469,407,2023-12-14,960.79,abandonado
1470,407,2024-07-28,2561.89,finalizado
1471,407,2023-09-29,2441.16,finalizado
1472,408,2022-07-14,488.05,abandonado
1473,408,2023-12-25,279.44,finalizado
1474,408,2022-11-04,3272.17,finalizado
1475,408,2024-08-08,1969.31,abandonado
1476,408,2022-03-23,2700.24,finalizado
1477,409,2022-03-15,2157.82,finalizado
1478,409,2023-11-15,688.6,abandonado
1479,409,2024-10-10,474.05,finalizado
1480,409,2022-09-24,3482.85,abandonado
1481,410,2023-09-09,501.38,finalizado
1482,410,2023-12-03,3340.84,finalizado
1483,410,2022-05-26,1989.26,abandonado
1484,410,2022-12-11,1827.42,finalizado
1485,410,2023-05-29,2871.04,abandonado
1486,410,2023-08-27,3284.94,abandonado
1487,411,2023-07-13,2583.38,finalizado
1488,411,2024-05-12,2102.44,abandonado
1489,411,2023-02-18,1957.61,finalizado
1490,412,2024-07-12,1580.09,abandonado
1491,412,2024-10-20,1578.01,finalizado
1492,412,2024-12-26,3071.78,finalizado
1493,412,2023-09-23,1195.6,finalizado
1494,412,2022-05-14,1300.06,finalizado
1495,412,2024-03-23,2932.47,abandonado
1496,413,2022-02-02,676.64,finalizado
1497,414,2024-12-29,1270.23,abandonado
1498,414,2022-06-21,1101.51,abandonado
1499,414,2024-06-19,790.5,abandonado
1500,414,2024-01-12,2803.53,finalizado
1501,414,2023-07-07,2254.9,finalizado
1502,414,2023-07-29,1725.22,finalizado
1503,415,2023-04-01,2063.49,finalizado
1504,416,2024-05-17,1212.56,abandonado
1505,416,2022-01-25,2190.9,abandonado
1506,416,2024-01-10,85.21,finalizado
1507,416,2024-01-21,2292.92,finalizado
1508,418,2023-12-21,812.18,finalizado
1509,418,2024-10-06,2865.8,abandonado
1510,418,2023-09-19,3034.91,abandonado
1511,418,2022-05-08,1330.86,finalizado
1512,419,2023-08-29,3249.88,abandonado
1513,419,2022-05-11,1319.55,finalizado
1514,419,2022-07-03,2850.11,abandonado
1515,419,2024-10-19,91.69,finalizado
1516,420,2024-03-24,1413.53,abandonado
1517,420,2024-07-15,667.26,abandonado
1518,421,2024-12-29,1612.37,abandonado
1519,421,2022-02-09,1151.06,finalizado
1520,421,2022-01-12,2071.01,finalizado
1521,421,2022-06-20,555.51,abandonado
1522,421,2024-03-25,1544.11,finalizado
1523,421,2024-06-23,2757.43,abandonado
1524,422,2024-01-20,957.98,finalizado
1525,422,2024-09-12,1877.27,finalizado
1526,423,2022-09-06,1443.81,abandonado
1527,423,2022-08-18,2328.6,abandonado
1528,423,2022-01-28,762.09,finalizado
1529,423,2023-06-25,1505.97,abandonado
1530,424,2024-03-19,2533.87,finalizado
1531,424,2023-05-29,692.96,finalizado
1532,424,2024-10-31,740.44,finalizado
1533,424,2022-04-08,474.16,finalizado
1534,424,2024-05-09,3061.41,finalizado
1535,424,2022-07-30,1425.72,abandonado
1536,424,2023-03-28,2365.01,abandonado
1537,425,2024-02-25,2493.54,finalizado
1538,425,2023-01-19,597.77,finalizado
1539,426,2024-09-06,627.38,abandonado
1540,426,2024-06-02,2553.49,finalizado
1541,426,2023-06-10,1237.77,finalizado
1542,426,2022-11-07,2558.92,abandonado
1543,426,2023-08-04,208.71,abandonado
1544,426,2023-04-02,2079.98,finalizado
1545,427,2022-04-28,1944.79,finalizado
1546,427,2022-08-10,1835.21,finalizado
1547,427,2023-05-23,1159.29,abandonado
1548,428,2024-02-20,1125.25,finalizado
1549,428,2022-01-11,165.4,abandonado
1550,428,2022-07-21,1708.47,abandonado
1551,428,2022-07-09,297.64,abandonado
1552,428,2022-10-18,677.41,finalizado
1553,430,2024-06-07,2868.01,finalizado
1554,431,2024-03-17,1470.53,finalizado
1555,431,2024-01-15,1649.74,finalizado
1556,431,2023-01-23,320.19,finalizado
1557,431,2024-07-15,297.35,abandonado
1558,431,2024-03-19,1890.86,abandonado
1559,432,2023-07-11,1979.64,finalizado
1560,432,2024-10-17,3372.95,abandonado
1561,433,2022-03-29,2127.99,finalizado
1562,433,2023-01-16,2180.09,abandonado
1563,434,2022-10-04,921.88,finalizado
1564,434,2022-08-06,1168.71,finalizado
1565,434,2023-07-11,3468.41,abandonado
1566,434,2024-02-07,380.01,finalizado
1567,434,2022-03-18,2910.89,abandonado
1568,434,2023-06-08,1558.35,finalizado
1569,435,2023-05-19,2528.13,abandonado
1570,435,2022-10-15,1157.6,abandonado
1571,435,2022-05-07,2027.64,abandonado
1572,435,2024-08-02,3020.4,finalizado
1573,436,2022-02-03,1266.74,abandonado
1574,436,2024-07-30,2017.19,finalizado
1575,436,2024-07-23,1929.42,finalizado
1576,436,2023-06-18,3272.36,finalizado
1577,436,2023-10-13,1188.05,finalizado
1578,437,2024-06-22,1569.22,abandonado
1579,437,2024-04-28,1175.49,finalizado
1580,437,2022-01-06,1889.3,abandonado
1581,437,2023-06-22,2219.04,finalizado
1582,438,2023-12-23,2639.19,abandonado
1583,438,2023-10-19,2019.14,finalizado
1584,438,2024-11-19,960.7,abandonado
1585,438,2024-10-07,2396.5,finalizado
1586,439,2024-03-22,2801.86,abandonado
1587,440,2023-12-03,2701.86,finalizado
1588,440,2024-11-29,373.5,abandonado
1589,440,2022-08-15,2945.91,finalizado
1590,440,2022-05-23,3012.98,finalizado
1591,441,2022-10-03,2038.51,finalizado
1592,441,2022-02-01,2761.39,abandonado
1593,441,2024-03-03,538.03,abandonado
1594,441,2022-10-09,178.22,finalizado
1595,442,2022-01-02,141.08,abandonado
1596,443,2022-06-13,1167.16,finalizado
1597,443,2023-07-09,1871.03,finalizado
1598,443,2024-12-30,1168.15,abandonado
1599,443,2024-02-05,1206.34,finalizado
1600,443,2024-09-27,2713.91,finalizado
1601,443,2023-01-23,3268.01,finalizado
1602,443,2024-07-03,3376.24,finalizado
1603,444,2024-06-21,3251.74,abandonado
1604,445,2023-03-27,1932.25,abandonado
1605,446,2024-02-21,1164.38,abandonado
1606,446,2023-06-12,2469.35,finalizado
1607,446,2022-04-05,2644.25,finalizado
1608,446,2022-11-14,2526.31,abandonado
1609,446,2022-04-10,2588.26,abandonado
1610,446,2022-03-18,2044.39,abandonado
1611,447,2023-11-22,1175.86,finalizado
1612,450,2022-05-16,921.69,finalizado
1613,450,2024-07-18,168.71,finalizado
1614,450,2022-08-05,3036.6,finalizado
1615,450,2022-10-12,739.11,abandonado
1616,450,2023-07-23,1885.33,finalizado
1617,451,2023-12-12,547.12,finalizado
1618,451,2022-01-27,1806.28,finalizado
1619,452,2022-06-01,1802.68,finalizado
1620,452,2024-04-10,1394.53,finalizado
1621,452,2024-04-29,3480.19,finalizado
1622,452,2022-10-14,1777.9,finalizado
1623,452,2023-09-19,3107.14,abandonado
1624,453,2023-08-21,115.54,abandonado
1625,453,2023-08-28,2546.57,abandonado
1626,453,2023-10-29,3283.48,finalizado
1627,454,2023-08-18,974.94,finalizado
1628,454,2022-04-14,3185.0,finalizado
1629,454,2024-01-05,1090.16,abandonado
1630,455,2023-12-31,704.21,finalizado
1631,455,2024-04-20,211.6,finalizado
1632,455,2024-10-05,184.99,abandonado
1633,455,2022-12-09,564.96,finalizado
1634,456,2023-11-29,3425.77,abandonado
1635,457,2024-02-17,796.04,finalizado
1636,458,2024-02-10,2199.14,abandonado
1637,459,2022-12-15,1720.4,finalizado
1638,459,2022-04-03,2700.99,abandonado
1639,459,2024-12-28,3020.54,finalizado
1640,460,2023-08-26,771.99,finalizado
1641,460,2024-03-13,2653.4,finalizado
1642,461,2024-09-18,1224.87,finalizado
1643,461,2024-05-02,2778.6,finalizado
1644,461,2022-02-24,691.89,finalizado
1645,462,2024-04-08,1243.25,finalizado
1646,462,2023-03-11,3174.19,abandonado
1647,462,2023-05-08,476.89,finalizado
1648,462,2023-10-13,2607.13,abandonado
1649,462,2024-09-28,1953.81,abandonado
1650,462,2024-02-26,2735.43,abandonado
1651,463,2022-10-14,1549.21,abandonado
1652,463,2023-12-17,2678.37,abandonado
1653,464,2024-01-16,121.28,finalizado
1654,464,2024-08-08,1790.26,finalizado
1655,464,2023-01-01,3179.91,finalizado
1656,464,2022-06-06,769.29,finalizado
1657,464,2022-04-20,1244.15,abandonado
1658,465,2022-03-05,3149.96,finalizado
1659,465,2024-09-03,3039.09,finalizado
1660,465,2024-05-11,1845.98,abandonado
1661,465,2023-12-06,1891.39,finalizado
1662,465,2022-10-14,757.66,abandonado
1663,466,2024-10-25,1259.07,abandonado
1664,466,2023-05-16,1859.98,abandonado
1665,466,2024-04-08,575.39,finalizado
1666,466,2022-01-22,2716.6,abandonado
1667,466,2023-07-16,2261.76,finalizado
1668,466,2023-01-24,3312.17,finalizado
1669,467,2022-05-17,2816.13,finalizado
1670,468,2024-05-01,1909.27,abandonado
1671,468,2023-11-17,712.32,abandonado
1672,468,2022-05-22,221.65,finalizado
1673,468,2022-10-29,518.71,finalizado
1674,468,2024-05-29,1966.74,finalizado
1675,468,2023-11-08,2614.59,finalizado
1676,470,2024-05-17,1193.01,abandonado
1677,470,2023-12-08,342.25,abandonado
1678,470,2022-08-24,2144.21,finalizado
1679,470,2022-04-29,2593.13,finalizado
1680,471,2023-07-05,3374.26,abandonado
1681,471,2023-10-15,3325.43,finalizado
1682,471,2022-02-26,3368.5,finalizado
1683,471,2023-08-17,216.31,finalizado
1684,471,2024-05-04,3496.48,abandonado
1685,471,2024-02-01,1268.1,finalizado
1686,471,2023-09-04,1332.24,finalizado
1687,472,2024-10-19,879.55,finalizado
1688,472,2023-06-20,1439.24,finalizado
1689,472,2022-09-11,1264.16,finalizado
1690,472,2023-07-30,2595.96,finalizado
1691,473,2022-12-19,103.48,finalizado
1692,473,2022-05-20,1980.56,finalizado
1693,473,2023-02-24,3466.38,abandonado
1694,473,2024-06-16,334.46,abandonado
1695,474,2023-07-24,3499.35,finalizado
1696,474,2024-09-27,3496.38,finalizado
1697,474,2022-10-10,91.5,abandonado
1698,474,2022-09-17,446.9,finalizado
1699,476,2023-12-01,750.97,finalizado
1700,476,2023-01-20,760.67,finalizado
1701,476,2024-05-29,1875.74,abandonado
1702,476,2024-03-14,1528.16,abandonado
1703,477,2022-01-08,502.75,abandonado
1704,478,2023-04-12,1801.57,finalizado
1705,478,2022-07-22,2015.71,finalizado
1706,480,2023-03-14,2285.35,finalizado
1707,480,2022-04-20,735.66,abandonado
1708,480,2024-03-11,2688.95,abandonado
1709,480,2024-04-28,1989.95,finalizado
1710,481,2023-05-26,199.64,finalizado
1711,481,2024-01-03,2285.91,finalizado
1712,481,2023-02-22,196.07,finalizado
1713,481,2023-11-19,1138.3,abandonado
1714,481,2022-02-26,443.74,finalizado
1715,481,2022-04-27,2096.96,abandonado
1716,482,2023-07-13,3150.71,abandonado
1717,482,2024-03-09,974.22,finalizado
1718,482,2022-03-11,1166.49,finalizado
1719,482,2022-09-02,2038.15,abandonado
1720,483,2024-02-24,1909.68,finalizado
1721,483,2022-04-18,2201.56,finalizado
1722,483,2023-06-12,2687.47,finalizado
1723,483,2024-08-09,2453.69,finalizado
1724,483,2023-07-16,2109.84,abandonado
1725,483,2022-10-23,800.14,finalizado
1726,483,2023-04-29,1273.61,finalizado
1727,484,2024-03-09,1207.93,finalizado
1728,484,2024-01-13,113.29,abandonado
1729,484,2024-04-18,2599.62,finalizado
1730,484,2024-11-05,2618.21,finalizado
1731,485,2022-09-15,227.97,finalizado
1732,485,2023-09-27,2295.58,abandonado
1733,485,2024-12-11,1943.84,abandonado
1734,485,2023-08-02,1673.11,finalizado
1735,485,2024-10-07,3317.74,finalizado
1736,486,2022-08-09,3186.88,abandonado
1737,486,2024-06-05,3451.44,finalizado
1738,486,2023-05-09,1215.64,abandonado
1739,486,2022-11-26,2027.75,abandonado
1740,487,2022-05-07,3237.29,finalizado
1741,487,2023-05-02,1614.25,abandonado
1742,487,2022-10-01,2572.92,finalizado
1743,488,2024-12-14,2360.93,finalizado
1744,488,2023-01-08,3218.6,finalizado
1745,488,2024-04-12,3344.18,finalizado
1746,488,2023-04-26,1864.39,finalizado
1747,488,2022-04-27,1531.38,finalizado
1748,489,2023-03-04,2457.11,abandonado
1749,489,2023-05-12,572.64,finalizado
1750,489,2024-11-11,1369.69,abandonado
1751,489,2022-05-09,1941.06,finalizado
1752,489,2022-01-19,2760.28,finalizado
1753,489,2024-10-28,1582.5,finalizado
1754,490,2024-12-26,1444.9,finalizado
1755,490,2023-07-11,538.65,finalizado
1756,490,2022-10-04,671.82,finalizado
1757,490,2024-04-11,475.64,finalizado
1758,490,2022-10-03,834.61,finalizado
1759,490,2023-03-09,2561.74,abandonado
1760,490,2022-09-29,1798.43,abandonado
1761,491,2022-01-17,421.64,finalizado
1762,491,2022-02-11,1371.21,abandonado
1763,491,2022-05-31,567.51,abandonado
1764,492,2023-02-13,463.44,abandonado
1765,492,2023-08-14,98.93,finalizado
1766,493,2022-01-28,426.73,finalizado
1767,493,2023-11-19,2821.34,finalizado
1768,493,2022-04-20,2099.97,abandonado
1769,494,2022-09-22,1918.87,finalizado
1770,494,2022-08-26,757.28,abandonado
1771,494,2024-09-02,1074.61,finalizado
1772,494,2024-10-09,682.01,finalizado
1773,494,2023-12-08,3216.74,finalizado
1774,494,2022-09-27,703.22,finalizado
1775,494,2023-06-27,655.99,abandonado
1776,495,2022-03-26,2570.39,finalizado
1777,496,2024-09-20,2017.39,finalizado
1778,496,2022-12-09,2644.98,finalizado
1779,498,2023-04-02,1740.55,finalizado
1780,498,2024-06-17,2560.9,abandonado
1781,498,2024-03-23,2511.6,finalizado
1782,498,2024-07-03,2112.27,finalizado
1783,498,2024-01-20,590.73,abandonado
1784,498,2023-07-23,2070.35,abandonado
1785,498,2024-08-30,1494.31,finalizado
1786,500,2024-10-15,178.87,finalizado
1787,501,2022-02-17,932.85,finalizado
1788,501,2023-09-05,684.55,finalizado
1789,501,2024-08-19,1522.78,finalizado
1790,501,2024-06-24,3309.18,abandonado
1791,502,2022-12-30,1355.59,abandonado
1792,502,2022-10-02,2669.49,abandonado
1793,502,2024-06-20,1922.52,finalizado
1794,503,2023-04-05,738.37,finalizado
1795,503,2022-06-13,747.99,abandonado
1796,503,2024-09-09,762.75,abandonado
1797,503,2023-03-19,1862.14,abandonado
1798,503,2023-05-20,2217.36,abandonado
1799,503,2024-11-06,718.69,abandonado
1800,504,2023-01-08,1268.35,finalizado
1801,505,2023-02-08,3374.23,finalizado
1802,505,2024-06-26,1094.51,finalizado
1803,505,2024-09-28,2246.75,finalizado
1804,505,2022-05-01,1106.07,abandonado
1805,505,2023-01-26,1090.3,finalizado
1806,506,2024-01-28,2664.15,finalizado
1807,506,2022-07-07,100.08,finalizado
1808,506,2022-06-03,1276.84,finalizado
1809,506,2024-10-21,903.03,abandonado
1810,506,2024-07-31,2230.8,abandonado
1811,506,2023-03-10,2252.67,finalizado
1812,507,2022-06-11,1108.43,abandonado
1813,507,2024-06-18,2181.51,finalizado
1814,507,2023-01-29,1758.66,finalizado
1815,507,2024-11-24,194.69,finalizado
1816,508,2022-01-31,2104.15,finalizado
1817,509,2024-10-13,764.89,finalizado
1818,509,2022-07-15,1657.29,finalizado
1819,509,2023-03-23,636.21,abandonado
1820,509,2022-05-12,1730.27,abandonado
1821,509,2022-03-04,2394.4,abandonado
1822,511,2024-04-28,2090.17,abandonado
1823,511,2022-06-28,1750.15,abandonado
1824,511,2023-05-14,3488.21,abandonado
1825,511,2022-10-19,2451.7,finalizado
1826,511,2022-06-30,396.16,finalizado
1827,511,2023-09-16,1171.73,finalizado
1828,511,2022-05-02,1086.87,abandonado
1829,512,2024-05-20,2122.34,finalizado
1830,512,2024-12-25,2451.91,abandonado
1831,512,2024-10-15,172.24,abandonado
1832,512,2023-01-27,783.78,finalizado
1833,513,2024-08-15,1910.05,abandonado
1834,513,2022-12-06,3249.37,finalizado
1835,513,2022-04-10,2746.37,abandonado
1836,513,2022-11-19,3147.87,finalizado
1837,514,2024-03-16,1043.96,finalizado
1838,514,2022-05-10,2046.12,abandonado
1839,514,2023-07-18,898.8,finalizado
1840,514,2023-08-02,1749.58,finalizado
1841,515,2022-08-16,160.54,finalizado
1842,515,2024-08-23,1775.97,abandonado
1843,515,2023-07-17,524.41,finalizado
1844,515,2022-08-06,109.54,finalizado
1845,515,2024-02-20,934.69,abandonado
1846,515,2023-11-30,1248.53,finalizado
1847,515,2024-05-10,1247.58,finalizado
1848,516,2023-01-28,1754.71,finalizado
1849,516,2024-05-02,1684.42,finalizado
1850,516,2024-02-21,882.85,finalizado
1851,516,2022-05-30,148.82,abandonado
1852,517,2022-03-27,1182.87,finalizado
1853,517,2024-11-06,1738.52,abandonado
1854,517,2024-05-27,1561.95,finalizado
1855,517,2022-02-03,1302.16,finalizado
1856,518,2022-08-21,2929.29,abandonado
1857,519,2023-06-06,2325.36,finalizado
1858,519,2022-12-07,2812.08,abandonado
1859,519,2023-08-09,1821.56,abandonado
1860,519,2023-06-02,2254.7,abandonado
1861,520,2022-05-01,93.91,abandonado
1862,520,2022-08-30,1333.64,finalizado
1863,520,2022-09-22,1850.24,finalizado
1864,520,2024-06-08,173.05,abandonado
1865,520,2024-04-12,1871.53,abandonado
1866,520,2024-05-01,426.77,finalizado
1867,521,2022-09-06,2276.35,finalizado
1868,522,2023-06-03,929.34,finalizado
1869,522,2022-06-30,2901.49,finalizado
1870,522,2023-08-03,1352.0,finalizado
1871,523,2023-01-17,1487.21,abandonado
1872,523,2024-07-18,265.99,finalizado
1873,523,2022-07-18,1967.03,abandonado
1874,523,2022-11-23,2234.56,abandonado
1875,523,2024-11-10,1731.67,finalizado
1876,523,2024-11-16,780.76,finalizado
1877,523,2023-05-15,2208.89,abandonado
1878,524,2023-02-28,2444.74,finalizado
1879,524,2024-08-03,2653.63,finalizado
1880,524,2024-07-10,2883.23,finalizado
1881,524,2024-02-10,2124.02,finalizado
1882,524,2022-07-04,2839.96,abandonado
1883,526,2022-03-27,1398.73,finalizado
1884,526,2024-09-01,2206.42,finalizado
1885,526,2024-03-08,152.53,finalizado
1886,526,2023-03-06,966.39,finalizado
1887,526,2023-05-28,2368.54,finalizado
1888,526,2023-10-09,2464.57,finalizado
1889,528,2023-09-28,948.01,finalizado
1890,528,2022-04-17,3019.89,finalizado
1891,528,2024-07-29,2520.11,abandonado
1892,528,2023-09-25,864.05,abandonado
1893,529,2024-02-11,200.65,abandonado
1894,530,2023-05-02,224.08,abandonado
1895,530,2022-01-30,1120.37,finalizado
1896,530,2022-04-29,1775.7,finalizado
1897,530,2022-04-01,619.47,abandonado
1898,530,2023-02-10,2368.35,abandonado
1899,530,2024-10-06,1205.38,abandonado
1900,530,2023-12-07,1183.64,finalizado
1901,531,2024-04-29,967.27,finalizado
1902,531,2024-02-01,2709.06,abandonado
1903,531,2024-08-01,2880.58,abandonado
1904,531,2022-06-18,2601.24,abandonado
1905,532,2024-06-03,3234.53,abandonado
1906,532,2022-09-04,1767.28,abandonado
1907,532,2022-01-24,614.05,abandonado
1908,533,2022-11-12,3180.72,finalizado
1909,533,2024-02-28,1984.01,finalizado
1910,533,2022-09-07,3090.15,abandonado
1911,533,2023-06-16,550.02,abandonado
1912,533,2024-02-24,686.21,abandonado
1913,533,2024-10-12,727.6,finalizado
1914,533,2023-07-03,2621.62,abandonado
1915,535,2022-07-27,439.99,finalizado
1916,535,2023-06-14,1013.84,abandonado
1917,535,2022-09-08,2438.44,abandonado
1918,535,2024-06-14,1067.61,abandonado
1919,535,2023-12-25,880.84,abandonado
1920,535,2023-08-27,635.01,finalizado
1921,535,2023-11-27,1126.26,abandonado
1922,536,2023-06-20,531.26,finalizado
1923,537,2024-10-10,3300.13,finalizado
1924,537,2022-08-23,1734.16,finalizado
1925,538,2024-04-06,441.02,finalizado
1926,539,2022-12-18,3429.44,finalizado
1927,540,2023-09-22,1323.15,finalizado
1928,540,2023-08-07,2063.52,finalizado
1929,541,2023-05-26,3010.42,abandonado
1930,541,2022-04-13,1218.45,abandonado
1931,541,2022-02-20,263.97,finalizado
1932,541,2022-07-21,671.06,abandonado
1933,541,2023-04-07,1641.54,abandonado
1934,541,2022-05-31,697.68,abandonado
1935,542,2024-06-22,3063.43,abandonado
1936,542,2022-01-10,2249.42,abandonado
1937,542,2024-02-08,2969.2,finalizado
1938,542,2024-06-25,673.63,abandonado
1939,542,2022-06-20,3139.62,finalizado
1940,542,2024-07-21,1242.05,finalizado
1941,543,2022-01-23,162.52,finalizado
1942,543,2022-11-25,1708.73,abandonado
1943,543,2022-01-29,1839.17,abandonado
1944,544,2024-12-19,1224.02,finalizado
1945,545,2023-05-01,583.2,finalizado
1946,545,2022-06-27,3042.72,abandonado
1947,545,2023-06-28,2699.38,abandonado
1948,546,2024-07-14,709.2,abandonado
1949,546,2023-04-16,3360.82,finalizado
1950,546,2024-09-25,128.66,finalizado
1951,547,2024-10-06,2238.0,finalizado
1952,547,2023-02-28,2207.95,abandonado
1953,548,2022-09-15,3005.8,finalizado
1954,548,2023-10-26,2147.02,abandonado
1955,548,2024-01-24,1332.16,abandonado
1956,548,2024-08-11,526.89,finalizado
1957,548,2022-02-26,2484.04,abandonado
1958,548,2023-07-31,1829.22,finalizado
1959,548,2022-05-10,1409.68,abandonado
1960,549,2023-11-05,1242.71,finalizado
1961,549,2024-12-10,920.19,finalizado
1962,549,2023-02-23,1791.25,abandonado
1963,549,2022-12-25,2678.47,abandonado
1964,549,2023-06-23,1140.25,abandonado
1965,549,2024-05-15,1260.71,abandonado
1966,549,2024-09-23,1681.49,finalizado
1967,550,2024-11-01,3341.65,abandonado
1968,550,2024-02-08,2494.27,finalizado
1969,550,2024-03-28,2962.0,abandonado
1970,550,2024-12-03,2958.16,finalizado
1971,550,2022-05-29,2430.94,abandonado
1972,550,2022-03-04,3377.33,abandonado
1973,550,2022-02-28,287.27,finalizado
1974,551,2024-10-10,3023.93,finalizado
